precision_quantile,precision_threshold,runtime_quantile,runtime_threshold,optimal_val,feasible_ratio,top_10%_overlap,top_1%_overlap
0.001,0.9725777872881857,0.001,0.26319003105163574,,0.0,0.0,0.0
0.001,0.9725777872881857,0.005,0.3707754611968994,,0.0,0.0,0.0
0.001,0.9725777872881857,0.01,0.449566125869751,,0.0,0.0,0.0
0.001,0.9725777872881857,0.05,0.934133768081665,,0.0,0.0,0.0
0.001,0.9725777872881857,0.1,1.587282657623291,,0.0,0.0,0.0
0.001,0.9725777872881857,0.25,4.037491321563721,,0.0,0.0,0.0
0.001,0.9725777872881857,0.5,13.123455286026001,0.9723032069970845,5.333333333333333e-05,0.0,0.0
0.001,0.9725777872881857,0.75,53.842205286026,0.9723032069970845,0.0002666666666666667,0.0,0.0
0.001,0.9725777872881857,0.9,234.73509860038757,0.9723032069970845,0.0005666666666666667,0.0,0.0
0.001,0.9725777872881857,0.95,614.9751098155975,0.9723032069970845,0.00072,0.0,0.0
0.001,0.9725777872881857,1.0,37630.65910458565,0.9723032069970845,0.0010066666666666666,0.0,0.0
0.005,0.9697619586865608,0.001,0.26319003105163574,,0.0,0.0,0.0
0.005,0.9697619586865608,0.005,0.3707754611968994,,0.0,0.0,0.0
0.005,0.9697619586865608,0.01,0.449566125869751,,0.0,0.0,0.0
0.005,0.9697619586865608,0.05,0.934133768081665,,0.0,0.0,0.0
0.005,0.9697619586865608,0.1,1.587282657623291,,0.0,0.0,0.0
0.005,0.9697619586865608,0.25,4.037491321563721,0.9693877551020408,2.6666666666666667e-05,0.0,0.0
0.005,0.9697619586865608,0.5,13.123455286026001,0.9693877551020408,0.00027333333333333333,0.0,0.0
0.005,0.9697619586865608,0.75,53.842205286026,0.9693877551020407,0.0014466666666666666,0.0,0.0
0.005,0.9697619586865608,0.9,234.73509860038757,0.9679300291545189,0.0027733333333333334,0.0,0.0
0.005,0.9697619586865608,0.95,614.9751098155975,0.9679300291545189,0.0036533333333333335,0.0,0.0
0.005,0.9697619586865608,1.0,37630.65910458565,0.9679300291545189,0.005,0.0,0.0
0.01,0.9681688078761574,0.001,0.26319003105163574,,0.0,0.0,0.0
0.01,0.9681688078761574,0.005,0.3707754611968994,,0.0,0.0,0.0
0.01,0.9681688078761574,0.01,0.449566125869751,,0.0,0.0,0.0
0.01,0.9681688078761574,0.05,0.934133768081665,,0.0,0.0,0.0
0.01,0.9681688078761574,0.1,1.587282657623291,,0.0,0.0,0.0
0.01,0.9681688078761574,0.25,4.037491321563721,0.9679300291545189,0.00012666666666666666,0.0,0.0
0.01,0.9681688078761574,0.5,13.123455286026001,0.9664723032069971,0.0008866666666666667,0.0,0.0
0.01,0.9681688078761574,0.75,53.842205286026,0.966472303206997,0.0033,0.0,0.0
0.01,0.9681688078761574,0.9,234.73509860038757,0.966472303206997,0.00604,0.0,0.0
0.01,0.9681688078761574,0.95,614.9751098155975,0.966472303206997,0.007486666666666667,0.0,0.0
0.01,0.9681688078761574,1.0,37630.65910458565,0.966472303206997,0.01,0.0,0.0
0.05,0.9622602424428417,0.001,0.26319003105163574,,0.0,0.0,0.0
0.05,0.9622602424428417,0.005,0.3707754611968994,,0.0,0.0,0.0
0.05,0.9622602424428417,0.01,0.449566125869751,,0.0,0.0,0.0
0.05,0.9622602424428417,0.05,0.934133768081665,0.9606413994169095,1.3333333333333333e-05,0.0,0.0
0.05,0.9622602424428417,0.1,1.587282657623291,0.9606413994169095,0.00012666666666666666,0.0,0.0
0.05,0.9622602424428417,0.25,4.037491321563721,0.9606413994169095,0.00146,0.0,0.0
0.05,0.9622602424428417,0.5,13.123455286026001,0.9591836734693876,0.008113333333333334,0.0,0.0
