precision_quantile,precision_threshold,runtime_quantile,runtime_threshold,optimal_val,feasible_ratio,top_10%_overlap,top_1%_overlap
0.001,0.9192383996473052,0.001,0.07749128341674805,,0.0,0.0,0.0
0.001,0.9192383996473052,0.005,0.1311657428741455,,0.0,0.0,0.0
0.001,0.9192383996473052,0.01,0.1891005039215088,,0.0,0.0,0.0
0.001,0.9192383996473052,0.05,0.44126343727111816,0.9133535004321521,6.666666666666667e-06,0.0,0.0
0.001,0.9192383996473052,0.1,0.731560468673706,0.8756212186689715,4e-05,0.0,0.0
0.001,0.9192383996473052,0.25,1.8118937015533447,0.8748109334485739,0.00014666666666666666,0.0,0.0
0.001,0.9192383996473052,0.5,5.770833492279053,0.8467210458081245,0.0002866666666666667,0.0,0.0
0.001,0.9192383996473052,0.75,23.626442670822144,0.8467210458081245,0.0004133333333333333,0.0,0.0
0.001,0.9192383996473052,0.9,100.87976431846619,0.8467210458081245,0.0006133333333333334,0.0,0.0
0.001,0.9192383996473052,0.95,254.73079013824463,0.8467210458081245,0.0006733333333333333,0.0,0.0
0.001,0.9192383996473052,1.0,17303.842971086502,0.8378889369057909,0.00102,0.0,0.0
0.005,0.9113636363636364,0.001,0.07749128341674805,,0.0,0.0,0.0
0.005,0.9113636363636364,0.005,0.1311657428741455,,0.0,0.0,0.0
0.005,0.9113636363636364,0.01,0.1891005039215088,,0.0,0.0,0.0
0.005,0.9113636363636364,0.05,0.44126343727111816,0.8908815903197926,3.3333333333333335e-05,0.0,0.0
0.005,0.9113636363636364,0.1,0.731560468673706,0.8756212186689715,0.00023333333333333333,0.0,0.0
0.005,0.9113636363636364,0.25,1.8118937015533447,0.8499351771823682,0.00086,0.0,0.0
0.005,0.9113636363636364,0.5,5.770833492279053,0.8467210458081245,0.0018,0.0,0.0
0.005,0.9113636363636364,0.75,23.626442670822144,0.8467210458081245,0.002873333333333333,0.0,0.0
0.005,0.9113636363636364,0.9,100.87976431846619,0.8443171996542782,0.003926666666666667,0.0,0.0
0.005,0.9113636363636364,0.95,254.73079013824463,0.8443171996542782,0.004286666666666667,0.0,0.0
0.005,0.9113636363636364,1.0,17303.842971086502,0.8378889369057909,0.005006666666666667,0.0,0.0
0.01,0.9080826849378703,0.001,0.07749128341674805,,0.0,0.0,0.0
